"PAG","Precision","Center_x_coordinate","Center_y_coordinate","Canton","Municipality","Elevation","Richness_method_corr_HP","Simpson_HP","PD_HP","FD_HP","FD_sla_HP","FD_seed_mass_HP","FD_height_HP","T_HP","N_HP","R_HP","F_HP","L_HP","MV_HP","EM_HP","Cover_Poaceae_HP","Cover_Forb_HP","Cover_Cyperaceae_Juncaceae_HP","sla_HP","height_log10_HP","seed_mass_log10_HP","CSR_Stress_tolerance_HP","CSR_Disturbance_tolerance_HP","CSR_Competitive_ability_HP","Therophyte_prop_HP","Geophyte_prop_HP","Hemicryptophyte_prop_HP","Herbaceous_chamaephyte_prop_HP","Richness_method_corr_RP","Simpson_RP","PD_RP","FD_RP","FD_sla_RP","FD_seed_mass_RP","FD_height_RP","T_RP","N_RP","R_RP","F_RP","L_RP","MV_RP","EM_RP","Cover_Poaceae_RP","Cover_Forb_RP","Cover_Cyperaceae_Juncaceae_RP","sla_RP","height_log10_RP","seed_mass_log10_RP","CSR_Stress_tolerance_RP","CSR_Disturbance_tolerance_RP","CSR_Competitive_ability_RP","Therophyte_prop_RP","Geophyte_prop_RP","Hemicryptophyte_prop_RP","Herbaceous_chamaephyte_prop_RP","Distance_RP_RP","Distance_HP_RP","dSpecies_richness","dSimpson","dPD","dFD","dFD_sla","dFD_seed_mass","dFD_heigh","dTemprature","dNutrient","dUrbanization","dMoving_tolerance","dReaction","dMoisture","dLight","dCover_forb","dCover_Poaceae","dCover_Cyp_Junc","dTherophyte","dGeophyte","dHemicryptophyte","dHerbaceous_chamaephyte","dsla","dplant_heigt","dseed_mass","dCSR_Competitive_ability","dCSR_Stress_tolerance","dCSR_Disturbance_tolerance"
298,961.9140703,9.634701371,47.42425599,"SG","Au",408.74,11,0.779018148,0.188198165,0.085594641,0.076842739,0.084932761,0.095008422,3.103157314,2.339035305,3.814638548,4.193247377,3.819303654,2.040740857,2.174525284,17.22467253,24.67201097,58.1033165,18.94476823,-0.629710394,0.037985636,0.617191843,0.015289228,0.367518929,0,20.79844811,79.20155189,0,15.56666667,0.806446189,0.214185512,0.065998363,0.062209447,0.073302902,0.062482739,3.402039302,3.638141931,3.242697046,3.243806,3.530047336,3.875916779,3.206367742,48.44071699,50.48321023,1.076072774,26.89766651,-0.547017864,-0.025475496,0.211802498,0.378276005,0.409921497,10.32765904,1.236848407,87.70804069,0.727451856,0.719192737,0.996455201,4.566666667,0.027428041,0.025987347,-0.019596278,-0.014633291,-0.011629859,-0.032525684,0.298881988,1.299106627,1.031842458,1.835175923,-0.571941502,-0.949441377,-0.289256318,25.81119927,31.21604446,-57.02724373,10.32765904,-19.5615997,8.506488801,0.727451856,7.952898289,0.082692531,-0.063461132,0.042402567,-0.405389345,0.362986777
299,665.7187508,9.012324855,47.22486811,"SG","Kaltbrunn",496.74,5,0.550594948,0.180838965,0.036017917,0.039084738,0.052714873,0.016254139,3.327589102,3.410305508,3.902434453,3.494433021,3.011133959,3.956784206,2.956784206,32.38739196,67.61260804,0,32.78398631,-0.532352468,-0.346261246,0.333333333,0.333333333,0.333333333,0,0,100,0,11.9,0.752512467,0.181637507,0.058815259,0.076958868,0.060462559,0.039024349,3.373635588,3.588960833,3.026199362,2.96025392,3.865005016,3.761474761,3.243507814,52.97256976,45.17341196,1.85401828,27.20902469,-0.499358354,-0.249908132,0.254368902,0.389336048,0.35629505,14.35662364,0.434891626,75.36587795,9.842606786,0.756386897,0.96098405,6.9,0.201917519,0.000798542,0.022797342,0.03787413,0.007747686,0.022770211,0.046046486,0.178655325,0.286723608,-0.195309444,-0.876235091,-0.5341791,0.853871058,-22.43919608,20.5851778,1.85401828,14.35662364,0.434891626,-24.63412205,9.842606786,-5.574961625,0.032994113,0.096353114,0.022961717,-0.078964432,0.056002715
302,1406.162669,8.99902739,47.20972792,"SG","Kaltbrunn",406.74,11.7,0.79238707,0.224726827,0.086346872,0.059824675,0.080039375,0.115059827,3.320495091,3.142856137,3.382527831,3.971958548,3.555165301,2.190562957,2.237931663,59.6736616,29.11757528,11.20876312,19.17981033,-0.183549119,-0.28221288,0.479812187,0.080615008,0.439572805,1.315335094,31.60172005,67.08294485,0,8.3,0.666831467,0.163776681,0.058067944,0.066596174,0.065855763,0.041751895,3.600205539,3.713680308,3.106520954,3.258602253,3.78441515,3.716922972,3.348292214,57.15676259,40.1289517,2.714285714,27.54445829,-0.475486256,-0.220734719,0.248364202,0.368143196,0.383492601,18.23101944,0,75.22423229,6.544748262,0.798448924,0.97234978,-3.4,-0.125555603,-0.060950146,-0.028278928,0.006771499,-0.014183612,-0.073307931,0.279710448,0.570824171,1.110360551,1.526360014,-0.276006877,-0.713356295,0.22924985,11.01137642,-2.516899011,-8.494477408,16.91568435,-31.60172005,8.14128744,6.544748262,8.364647962,-0.291937137,0.061478161,-0.056080204,-0.231447985,0.287528188
312,323.8962499,9.446905685,47.04005374,"SG","Mels",481.74,20,0.895227072,0.249087687,0.075663593,0.059058099,0.069131326,0.098801355,3.02439776,2.461053939,3.503721957,3.611319422,3.690169854,2.258189171,2.259273658,24.69293166,41.19655788,34.11051047,20.35454721,-0.550835614,-0.05233154,0.530341952,0.103083293,0.366574755,2.285959378,14.60076162,83.113279,0,11.7,0.667680761,0.148545581,0.055726145,0.060546067,0.057809701,0.048822666,3.834693442,3.753555722,3.197444206,3.391426722,3.884802068,3.78743424,3.179083136,72.46467148,27.42399474,0.111333779,27.85862423,-0.402399434,0.025094304,0.189312547,0.282189881,0.528497572,14.30153027,16.82253396,63.79772267,5.078213104,0.658547495,0.989989397,-8.3,-0.227546311,-0.100542106,-0.019937448,0.001487969,-0.011321625,-0.049978689,0.810295681,1.292501783,0.919809478,1.529245069,-0.306277751,-0.219892701,0.194632214,-13.77256313,47.77173982,-33.99917669,12.01557089,2.221772336,-19.31555633,5.078213104,7.504077019,0.14843618,0.077425845,0.161922817,-0.341029405,0.179106588
314,227.1303169,9.350594337,47.02716302,"SG","Mels",1766.74,13,0.861970565,0.173597978,0.074352657,0.07788643,0.064691625,0.079379493,2.69153863,1.907113467,2.261605951,4.095516751,3.91058018,1.762891994,2.199309091,24.18076496,11.49792511,64.32130993,15.09348962,-0.703213908,-0.340247896,0.628324205,0.038342461,0.333333333,0,12.64602095,86.55813338,0.795845674,15.06666667,0.772897447,0.206804301,0.080363605,0.115487625,0.055767716,0.069554063,2.628848145,2.138294219,2.207812498,3.478343452,3.719750748,2.136072077,2.345132268,34.06301568,31.69726298,34.23972134,18.02547427,-0.74257401,-0.339915998,0.568549232,0.079297889,0.352152879,0.821097714,18.14554141,77.0785013,0.001653275,0.735725477,0.749304219,2.066666667,-0.089073118,0.033206323,0.006010948,0.037601195,-0.008923909,-0.00982543,-0.062690485,0.231180753,0.145823177,0.373180084,-0.053793453,-0.617173299,-0.190829432,20.19933787,9.882250721,-30.08158859,0.821097714,5.499520469,-9.479632086,-0.794192398,2.93198465,-0.039360102,0.000331898,0.018819545,-0.059774973,0.040955428
315,454.5486393,9.385063584,47.0699829,"SG","Mels",456.74,14,0.808194275,0.18906786,0.102110456,0.065329417,0.082496654,0.158505296,3.377459361,3.201225933,3.217835306,4.098347547,3.541546473,2.246871935,2.262196528,59.79335721,24.27902377,15.92761902,18.13096125,-0.168811988,-0.321063738,0.446184753,0.101169712,0.452645535,0,39.15061479,60.84938521,0,9.5,0.56135154,0.127118019,0.043976554,0.056292351,0.046625451,0.02901186,3.87360811,3.77319523,3.072255952,3.292485165,3.940035705,4.002952952,3.27240538,64.02822143,35.97177857,0,28.33890422,-0.52765281,0.007188987,0.192450867,0.334658315,0.472890818,16.83319046,0,80.16144181,3.005367737,0.699383274,0.996025056,-4.5,-0.246842735,-0.061949841,-0.058133901,-0.009037066,-0.035871203,-0.129493435,0.496148749,0.571969297,1.010208852,1.756081018,-0.145579354,-0.805862381,0.398489232,11.6927548,4.23486422,-15.92761902,16.83319046,-39.15061479,19.31205659,3.005367737,10.20794297,-0.358840822,0.328252726,0.020245283,-0.253733886,0.233488603
316,270.7476719,9.354404368,47.02590193,"SG","Mels",1766.74,18,0.863327268,0.266420321,0.076766087,0.078446032,0.046480714,0.096319114,2.81843495,2.03684952,2.979991508,4.224620809,3.835394203,1.923477979,2.025836157,15.69135946,21.27404368,63.03459686,17.03099446,-0.60200653,-0.01555422,0.593186786,0.029229943,0.377583271,0,46.80851841,47.13481841,6.05666319,16.275,0.824803763,0.19955703,0.087916285,0.119816976,0.066210339,0.077510484,2.720535574,2.470958177,2.460636535,3.471299078,3.70709737,2.592228595,2.304046025,41.73924748,30.39921476,27.86153776,20.30387873,-0.687978201,-0.338377708,0.480492695,0.135691773,0.383815532,0.701089316,14.21978878,81.6064609,0.507756274,0.838615766,0.890039982,-1.725,-0.038523505,-0.066863291,0.011150198,0.041370944,0.019729625,-0.018808629,-0.097899376,0.434108657,0.278209868,0.668750617,-0.519354973,-0.753321731,-0.128296833,9.125171078,26.04788802,-35.1730591,0.701089316,-32.58872962,34.4716425,-5.548906916,3.272884264,-0.085971671,-0.322823488,0.006232261,-0.112694091,0.10646183
318,158.0782907,9.069951132,47.13912193,"SG","Schänis",646.74,16,0.876984064,0.268177,0.068934924,0.091375716,0.053776085,0.061652971,3.466526898,3.531492505,3.095082965,3.240363517,3.108964962,3.566176444,2.612850887,23.21223691,70.69048338,6.097279703,25.1649566,-0.471757968,-0.104842983,0.311670482,0.193786044,0.494543474,0,4.740784309,95.25921569,0,14.4,0.810552441,0.279695265,0.089219423,0.100875768,0.07918773,0.086572943,3.131947458,2.851569901,2.604143626,3.137693005,3.198686544,2.697299495,2.411095846,38.29627594,43.09124186,18.6124822,26.81967654,-0.404938362,-0.02145954,0.374503468,0.237256541,0.388239991,0,6.516434367,89.21873339,1.763532053,0.798458625,0.872231111,-1.6,-0.066431623,0.011518265,0.020284499,0.009500053,0.025411644,0.024919972,-0.33457944,-0.679922604,-0.201755041,-0.868876949,-0.490939339,-0.102670513,0.089721582,-27.59924153,15.08403903,12.5152025,0,1.775650057,-6.040482297,1.763532053,1.654719945,0.066819606,0.083383444,-0.106303483,0.062832986,0.043470497
319,542.8860895,8.948115084,47.21799294,"SG","Schmerikon",416.74,28,0.907434817,0.293839984,0.080716578,0.078131591,0.070900398,0.089727257,3.42207377,2.890264529,3.284769719,3.070341499,3.840183359,2.727526472,2.635783314,43.95148827,50.48153891,5.566972827,21.94700039,-0.443205093,-0.079101245,0.430069873,0.229535763,0.340394364,6.028649088,3.217644993,84.91840993,5.835295985,13.4,0.78380267,0.224619326,0.077958708,0.076290913,0.080365535,0.074727697,3.382142399,3.184576975,3.272018121,3.536390497,3.601084644,3.022892719,2.667822757,54.05519047,39.00883174,6.935977791,21.44001089,-0.306335461,-0.286758662,0.393891228,0.190744255,0.415364516,7.768837977,20.3065724,70.29819557,1.626394052,0.87294725,0.83347556,-14.6,-0.123632147,-0.069220658,-0.00275787,-0.001840678,0.009465136,-0.014999561,-0.03993137,0.294312446,0.032039443,0.295366247,-0.012751597,0.466048998,-0.239098716,-11.47270716,10.1037022,1.369004964,1.740188888,17.08892741,-14.62021437,-4.208901933,-0.5069895,0.136869632,-0.207657417,0.074970153,-0.036178645,-0.038791508
320,151.7257556,8.98067352,47.23154927,"SG","Uznach",436.74,17,0.873443574,0.356956702,0.104180874,0.138436692,0.113238194,0.053509257,3.128078581,3.459888237,3.442981939,3.636837493,3.009313626,3.413885594,2.667282273,46.20440068,49.05079128,4.744808035,26.48260707,-0.407698293,-0.472342295,0.298653429,0.252322119,0.449024452,0,15.29191913,78.51401129,6.194069581,8.65,0.666397457,0.179310699,0.061242519,0.07516059,0.067988064,0.040578902,3.235598235,3.263713157,2.886373095,2.917045606,3.711453439,3.632609035,2.950697728,38.06200286,58.99682067,2.941176471,28.67949286,-0.561450788,-0.333284504,0.289062251,0.340426687,0.370511062,4.117254116,3.702731092,82.24697908,9.933035714,0.858179407,0.980067988,-8.35,-0.207046117,-0.177646003,-0.042938356,-0.063276102,-0.04525013,-0.012930356,0.107519654,-0.196175081,0.283415454,0.218723441,-0.556608844,-0.719791887,0.702139813,9.94602939,-8.142397825,-1.803631564,4.117254116,-11.58918803,3.732967784,3.738966133,2.196885788,-0.153752495,0.139057792,-0.07851339,-0.009591178,0.088104568
321,121.3727367,8.984129094,47.23121762,"SG","Uznach",456.74,27.5,0.903929875,0.424289527,0.105882473,0.126728024,0.11605471,0.069537279,3.462748531,3.450716158,3.302264381,3.220223165,3.296332396,3.383450714,2.981817228,48.20055345,50.73216144,1.067285111,22.86359049,-0.390008781,0.044214825,0.222084144,0.320726493,0.457189364,0.661702393,29.14311053,68.11890031,2.076286767,9.15,0.755511817,0.186775345,0.058984733,0.049749448,0.080559881,0.04664487,3.331544719,3.754419342,3.197390442,3.238923973,3.60590958,3.787025567,3.284317397,56.6709725,43.3290275,0,28.88030815,-0.562486636,-0.112387782,0.21423985,0.35500403,0.43075612,6.403796548,0,84.7055452,8.890658254,0.611448269,0.878790756,-18.35,-0.148418058,-0.237514182,-0.04689774,-0.076978575,-0.03549483,-0.022892409,-0.131203812,0.303703184,0.30250017,0.403574853,-0.104873939,0.018700808,0.309577183,-7.403133943,8.470419054,-1.067285111,5.742094155,-29.14311053,16.58664489,6.814371487,6.016717659,-0.172477855,-0.156602607,-0.026433243,-0.007844294,0.034277537
323,294.5913867,8.433756021,47.69697947,"SH","Hallau",582.4066667,24,0.889471349,0.232578412,0.077837725,0.090711091,0.085130659,0.057671424,3.393295064,3.016243374,3.352480714,2.581413859,3.806907403,3.471472591,3.013700486,25.69823965,74.11036307,0.191397282,24.0979313,-0.485791932,0.044770289,0.329466198,0.301483516,0.369050286,9.61050687,1.279062818,79.08032756,10.03010276,15.4,0.855429475,0.176084911,0.071793106,0.070364815,0.079759151,0.065255354,3.474192136,3.365979823,3.311993184,2.692110793,3.811176182,3.320757827,2.909461818,59.90710177,40.09289823,0,23.71702201,-0.447846804,0.099153268,0.264229676,0.332157826,0.403612498,16.82112785,5.319729376,71.52277137,6.336371402,0.859760859,0.848395342,-8.6,-0.034041874,-0.056493502,-0.006044618,-0.020346276,-0.005371508,0.00758393,0.080897073,0.349736449,-0.104238668,-0.150714765,-0.04048753,0.110696934,0.004268779,-34.01746484,34.20886212,-0.191397282,7.210620983,4.040666558,-7.557556187,-3.693731354,-0.380909292,0.037945128,0.054382978,0.034562212,-0.065236522,0.03067431
325,335.587473,8.43532506,47.70259794,"SH","Hallau",516.74,34,0.946419528,0.289400932,0.097041693,0.099050239,0.109664519,0.082724534,3.419005426,2.685678265,3.455784373,2.610628596,3.764255691,2.910173912,2.72433326,20.18071451,72.21688894,7.602396549,23.39937401,-0.567735197,0.089485476,0.373679329,0.239028983,0.387291688,7.259961586,9.061547202,74.34968969,9.328801526,16.65,0.88800285,0.279768913,0.084176435,0.093163024,0.08032079,0.078976392,3.34730925,3.091218676,3.217480344,2.788048147,3.650145091,3.27173976,2.8764164,39.65400287,57.2975884,3.048408731,23.76329633,-0.582311454,-0.087713554,0.320950399,0.291476724,0.387572876,2.81213607,6.15454364,88.08423412,2.949086167,0.813167908,0.825989132,-17.35,-0.058416678,-0.00963202,-0.012865258,-0.005887215,-0.029343729,-0.003748142,-0.071696176,0.405540411,0.15208314,0.361565848,-0.238304029,0.177419551,-0.1141106,-14.91930054,19.47328836,-4.553987818,-4.447825516,-2.907003563,13.73454444,-6.379715359,0.363922323,-0.014576257,-0.17719903,0.000281188,-0.052728929,0.052447742
328,185.4414106,7.890173257,47.40198,"SO","Wisen",746.74,12,0.705432524,0.195841522,0.063397448,0.066064608,0.079157877,0.044969859,3.138790465,3.679969506,3.218662089,3.098892972,3.741663383,3.472788544,3.035780264,17.69336376,82.30663624,0,25.76680933,-0.547412736,-0.13744253,0.329430941,0.350094792,0.320474268,2.514218734,0,92.87999092,4.605790346,15.15,0.723623936,0.163028699,0.053723975,0.066902379,0.046049751,0.048219793,3.49104214,3.670050061,3.089746204,3.019769936,3.694093108,3.805086128,2.977824236,65.03479471,34.96520529,0,25.5124791,-0.459288673,-0.079281005,0.314834902,0.313713321,0.371451778,2.187190847,1.23539982,90.70725334,5.870155996,0.770828061,0.838580204,3.15,0.018191411,-0.032812823,-0.009673473,0.000837772,-0.033108125,0.003249935,0.352251675,-0.009919445,-0.057956028,0.332297584,-0.128915885,-0.079123036,-0.047570274,-47.34143095,47.34143095,0,-0.327027887,1.23539982,-2.172737583,1.26436565,-0.254330233,0.088124063,0.058161525,0.05097751,-0.014596039,-0.036381471
329,208.2060587,7.881717015,47.3861427,"SO","Wisen",786.74,26,0.912491617,0.248471359,0.069289333,0.074292758,0.068325546,0.065249694,3.326518719,3.510403696,3.04674613,2.991594174,3.885878817,3.787417173,3.066856261,37.32875097,62.67124903,0,25.57825593,-0.526321496,-0.095269033,0.287467229,0.334936437,0.377596334,12.82778483,0,79.90894922,7.26326595,17.15,0.87329357,0.225418966,0.061606674,0.078142439,0.04806871,0.058608872,3.351386271,3.330781435,3.044685758,2.991889249,3.81680672,3.833866586,2.926064422,48.44726571,48.69232239,2.860411899,24.83708409,-0.532994535,-0.011879448,0.29669838,0.32561202,0.377689599,7.62130872,0.28604119,91.00722756,1.08542253,0.591982958,0.600995589,-8.85,-0.039198047,-0.023052393,-0.007682659,0.003849681,-0.020256836,-0.006640822,0.024867552,-0.179622261,-0.140791839,0.046449414,-0.002060372,0.000295075,-0.069072097,-13.97892664,11.11851474,2.860411899,-5.206476114,0.28604119,11.09827834,-6.17784342,-0.741171836,-0.006673039,0.083389585,9.33e-05,0.009231152,-0.009324417
332,173.2021858,8.771940458,47.15939532,"SZ","Einsiedeln",946.74,20,0.896185767,0.248449891,0.092093231,0.108368587,0.113973047,0.053938058,3.318964129,2.841719731,2.843360172,2.909406199,3.522844226,3.517055487,2.628480096,43.90962619,56.09037381,0,26.32411969,-0.527815067,-0.189488485,0.313868793,0.314779455,0.371351752,13.70053267,5.185600985,81.11386635,0,10.9,0.755521285,0.183546547,0.062093272,0.057272643,0.06593469,0.063072483,3.171234147,3.886212455,3.181409954,3.211590969,3.625973299,3.86043768,2.972800685,60.25865782,39.74134218,0,27.64657559,-0.572758954,-0.110911197,0.260754502,0.279511816,0.459733682,0.870804746,0,91.49545762,7.633737637,0.705634609,0.92306516,-9.1,-0.140664481,-0.064903344,-0.029999959,-0.051095944,-0.048038357,0.009134425,-0.147729982,1.044492724,0.344320588,0.343382193,0.338049783,0.30218477,0.103129073,-16.34903162,16.34903162,0,-12.82972792,-5.185600985,10.38159127,7.633737637,1.3224559,-0.044943887,0.078577288,0.08838193,-0.053114291,-0.035267639
338,504.6121172,8.773437556,47.15158708,"SZ","Sihlsee",881.74,6,0.588353715,0.090156742,0.057876521,0.064592333,0.026765013,0.082272217,2.891908081,1.959700043,2.528796224,4.41777941,4,1.866684715,2.065815733,13.16314662,4.45561552,82.38123786,14.52029571,-0.818455555,-0.307947268,0.681518718,0,0.318481282,0,69.64371106,30.35628894,0,14.4,0.799546054,0.225172048,0.070490034,0.065008764,0.086772274,0.059167495,3.148897998,3.706485568,3.261338836,3.479925535,3.541455283,3.717765596,2.908013686,42.0818594,52.90361577,5.014524831,27.3726488,-0.45804826,-0.377211607,0.313722965,0.248489702,0.437787333,0.06281407,3.245614035,87.16370262,9.527869277,0.8291448,1,8.4,0.211192339,0.135015306,0.012613513,0.000416431,0.06000726,-0.023104722,0.256989917,1.746785525,0.842197953,1.85108088,0.732542611,-0.937853875,-0.458544717,48.44800025,28.91871278,-77.36671303,0.06281407,-66.39809703,56.80741368,9.527869277,12.85235308,0.360407295,-0.06926434,0.119306051,-0.367795753,0.248489702
339,41.70873251,8.577682309,47.08422884,"SZ","Steinerberg",1579.74,21,0.894826418,0.262553229,0.082211129,0.092624637,0.06622155,0.0877872,2.542696533,2.454308057,2.835553255,2.616310578,3.604292972,3.328386115,2.313786638,30.62723341,62.72319039,6.649576202,22.05566095,-0.624596518,-0.216159087,0.372663221,0.201467774,0.425869005,4.943418653,0,85.34108787,9.715493481,20.9,0.852657837,0.212297263,0.074183378,0.086936025,0.056536752,0.079077357,3.056855615,3.262343215,2.991651708,2.876180179,3.884539522,3.332621787,2.676012107,46.86978379,51.70068024,1.429535972,24.82441521,-0.613795807,-0.095133576,0.324167596,0.270103382,0.405729022,4.110531195,4.109679551,87.93200518,3.847784075,0.7432316,0.849496179,-0.1,-0.042168581,-0.050255966,-0.008027751,-0.005688611,-0.009684798,-0.008709843,0.514159082,0.808035159,0.362225468,0.004235673,0.156098452,0.259869601,0.28024655,-11.02251015,16.24255038,-5.220040231,-0.832887458,4.109679551,2.590917313,-5.867709406,2.768754266,0.010800711,0.12102551,-0.020139983,-0.048495625,0.068635608
342,140.0422704,9.064505671,47.66434816,"TG","Ermatingen",507.74,24,0.919617191,0.298380305,0.099448495,0.105449438,0.100717747,0.091648204,2.978298559,2.781622927,3.1714694,3.566116892,3.623547144,2.73099678,2.380571796,17.26805782,55.11954811,27.61239406,22.49859708,-0.463366674,0.017674518,0.37761184,0.283981618,0.338406542,13.23896712,19.51966964,66.33406304,0.907300201,13.4,0.849487654,0.28003906,0.082553287,0.087651907,0.078246677,0.076883032,3.338720685,3.690631063,3.329073778,3.330536104,3.498150433,3.557626648,2.786473178,42.70667718,55.77510419,1.518218623,25.66583529,-0.453851153,-0.197279977,0.258315057,0.297324892,0.444360051,2.492168005,9.969153823,85.0670544,2.111046848,0.885862892,0.965051453,-10.6,-0.070129537,-0.018341245,-0.016895208,-0.017797531,-0.022471071,-0.014765172,0.360422126,0.909008137,0.405901383,0.826629868,0.157604379,-0.235580788,-0.125396712,0.65555608,25.43861936,-26.09417544,-10.74679911,-9.550515821,18.73299137,1.203746647,3.167238206,0.009515521,-0.214954495,0.105953508,-0.119296783,0.013343274
343,447.5646604,8.579038032,46.53670685,"TI","Airolo",1626.74,25,0.913135618,0.246788106,0.098859129,0.115420969,0.106501882,0.074654536,3.066009114,2.647221847,3.473786124,2.538930193,3.898118577,2.997236707,2.49697923,13.60760925,86.39239075,0,22.73680724,-0.703780699,-0.107337713,0.362024871,0.301480467,0.336494662,9.113035918,0,84.214357,6.672607084,9.1,0.611446693,0.170260463,0.072158611,0.09656712,0.074063123,0.045183353,2.257180705,2.914520826,2.777153156,3.163303611,3.612762958,2.975912566,2.16195373,64.71962364,35.28037636,0,18.44544681,-0.495736496,-0.067058863,0.330363444,0.10598157,0.563654987,0.098619329,0,97.38821467,0.616553437,0.830375325,0.905922804,-15.9,-0.301688925,-0.076527643,-0.026700517,-0.018853849,-0.032438759,-0.029471182,-0.808828409,0.267298979,-0.335025501,-0.02132414,-0.696632968,0.624373418,-0.285355619,-51.11201439,51.11201439,0,-9.014416589,0,13.17385767,-6.056053647,-4.291360424,0.208044203,0.04027885,0.227160325,-0.031661427,-0.195498897
344,443.5932834,8.597451406,46.53433386,"TI","Airolo",1526.74,27,0.943467683,0.262738173,0.090675512,0.086889398,0.111800656,0.077240641,3.028372817,3.125717051,2.999395847,2.797563402,3.676467429,3.296950232,2.454338443,37.82724943,60.07245496,2.100295615,25.05794449,-0.516641084,-0.158517067,0.318636583,0.272751498,0.408611919,3.011981813,2.027911172,89.29866719,5.661439829,13.5,0.773973822,0.189715085,0.093403908,0.11343305,0.086389291,0.080389383,2.994712375,2.357811565,2.694570722,2.582457096,3.336749025,2.616810116,2.329361465,55.0683764,34.78600637,10.14561724,24.17656924,-0.614713105,-0.249137775,0.391431745,0.201579463,0.406988793,1.608161575,3.443469786,91.70054111,3.247827534,0.817151059,0.777777998,-13.5,-0.169493861,-0.073023088,0.002728396,0.026543652,-0.025411365,0.003148742,-0.033660441,-0.767905485,-0.124976978,-0.680140117,-0.304825126,-0.215106306,-0.339718405,-25.28644859,17.24112697,8.045321621,-1.403820238,1.415558614,2.40187392,-2.413612296,-0.881375253,-0.098072021,-0.090620707,-0.001623126,0.072795161,-0.071172035
