pag,time,precision,species_richness,phylogenetic_diversity,functional_diversity,funct_div_spec_leaf_area,funct_div_seed_mass,funct_div_height,temperature,nutrient,reaction,moisture,light,moving_tolerance,urbanization,cover_poaceae,cover_forb,cover_cyp_junc,csr_stress_tolerance,csr_disturbance_tolerance,csr_competitive_ability,design_weight,X,Y
463,3,246.7605213,7.4,0.148098481,0.029776103,0.038137135,0.032498281,0.018692893,4.011322019,3.941469576,3.01735629,3.288424673,3.978668267,4.035124021,2.845689362,24.85136743,75.14863257,0,0.286988439,0.338750282,0.374261279,1,2678218.30977138,1230153.04778376
467,3,172.8362777,9.15,0.149301445,0.067118462,0.05257561,0.068432132,0.080347644,3.53294152,3.68961751,3.142892564,3.198036176,3.718015946,3.928268991,3.02502393,69.67466816,30.32533184,0,0.244885445,0.335537801,0.419576753,1,2675325.72238416,1232474.9098656
468,3,911.8329175,9.3,0.17440084,0.070613694,0.070343166,0.06063118,0.080866735,3.73209422,3.345681935,3.38566704,3.981532027,3.626742884,2.758311672,2.464882305,50.07241724,23.30178197,26.62580079,0.341217866,0.140050212,0.518731921,1,2673394.32350754,1231672.8109838
469,3,270.8729645,10.23333333,0.177869987,0.06495632,0.081242193,0.052533866,0.061092901,3.535962838,3.623443407,3,2.937820317,3.514978999,3.736410489,3.175807088,51.29623466,47.48467791,1.219087426,0.198119762,0.332192141,0.469688097,1,2691441.90037411,1260783.93605412
470,3,155.7380832,24.4,0.329861964,0.1014584,0.127539513,0.067244824,0.100633856,3.089786252,2.83377233,2.874200692,4.006449082,3.382705554,2.441070303,2.21830433,13.72043968,68.09562331,18.18393701,0.453318215,0.114333083,0.432348702,1,2685075.58163094,1236057.74894308
475,3,158.3380454,11.15,0.175608288,0.053546596,0.059171497,0.063401617,0.036650728,3.356424469,3.606179027,3.192900728,3.325655631,3.438805023,3.843550705,3.123451852,57.72885567,42.27114433,0,0.199605926,0.390269886,0.410124188,1,2701189.52590153,1229044.06121092
479,3,676.6016918,13.4,0.194491093,0.063864506,0.062739772,0.071822872,0.057030874,3.470140521,3.585575798,3.165756583,3.062635363,3.713425135,3.678019068,3.157330594,60.69563539,39.30436461,0,0.225593484,0.340557406,0.433849111,1,2676255.46750923,1255385.01565378
481,3,352.1647538,14.9,0.177753539,0.074508829,0.074629642,0.07325491,0.075641934,3.420241018,3.56394785,3.121086859,3.026868769,3.726877532,3.806477223,3.039506291,64.40286793,35.59713207,0,0.234724139,0.339103374,0.426172487,1,2676343.08566665,1255409.81942819
485,3,1842.049773,19.65,0.242481595,0.073522555,0.07792546,0.068388269,0.074253936,3.417144384,2.989662685,3.471674272,2.661574102,3.756987892,3.377919365,2.695797378,42.20222428,54.50398789,3.293787832,0.359081692,0.270087761,0.370830547,1,2676304.48952064,1249809.52751669
489,3,157.5369003,18.15,0.239581945,0.075731698,0.079604381,0.0692903,0.078300411,3.31734739,3.292269016,3.085836831,2.982204701,3.717471289,3.822426224,2.909752771,40.89671994,59.10328006,0,0.254279643,0.335011169,0.410709188,1,2667531.86531777,1252279.44019208
491,3,1063.879422,17.3,0.169201642,0.068396434,0.061438363,0.058390098,0.085360842,3.470705778,3.047463631,2.957564996,2.900872554,3.682165705,3.688295893,2.836069694,55.15625407,44.26262087,0.581125058,0.271309599,0.349988338,0.378702063,1,2677995.88620552,1266781.07123916
493,3,757.135209,7.9,0.147181196,0.073129751,0.0777266,0.076156603,0.06550605,3.636639112,3.805555079,3.235659723,4.324530823,3.147923108,2.320159791,2.132267354,48.57273617,22.21804716,29.20921667,0.351321862,0.015677492,0.633000647,1,2677413.55364193,1260576.66526051
494,3,902.7625376,11.9,0.24113448,0.092292085,0.108211879,0.086894399,0.073521735,3.31257415,3.12554831,3.574421477,3.4698704399999998,3.526482759,2.846431034,2.651323276,35.00450192,46.67346743,18.32203065,0.385652299,0.188550128,0.425797573,1,2696150.27352728,1242901.12862733
496,3,774.5367236,11.65,0.22435624,0.078315084,0.075500233,0.079028633,0.07875294,3.374494105,3.411300256,3.465838104,4.338835322,3.332772112,2.618423579,2.091615239,15.8256285,33.32854258,50.84582891,0.363781552,0.088443044,0.547775404,1,2691348.21157796,1233625.15802844
498,3,282.3425937,10.4,0.128800743,0.071925077,0.077223893,0.076068092,0.062483247,3.244410529,3.639951149,3.244265983,3.226679898,3.510921219,3.952652711,3.133587251,72.38929139,27.61070861,0,0.242518016,0.361130264,0.39635172,1,2693037.60174287,1231107.60792195
499,3,48.3187729,15.56666667,0.255391267,0.095152836,0.099698634,0.07351283,0.111660163,3.31401606,2.959086793,3.256282443,3.528733395,3.332277203,2.359714743,2.182153097,26.79204413,44.54147786,28.66647801,0.459465833,0.071853583,0.468680584,1,2690887.582466,1233680.32432711
501,3,45.93344981,12.56666667,0.446261276,0.086389472,0.102066507,0.057108717,0.071322551,3.318196631,3.390593905,3.14323515,3.918941185,3.233055714,2.444534436,2.374139674,30.8948951,67.87281901,1.23228589,0.319515913,0.092768649,0.587715438,1,2690794.61933918,1233761.36851673
502,3,190.9138582,7.9,0.124351097,0.057000292,0.067390789,0.058546037,0.04506405,3.505243449,3.401782674,2.956709957,3.022654312,3.904979192,3.712149918,3.102070191,69.39087345,30.60912655,0,0.225754705,0.329690346,0.444554949,1,2699329.66651281,1246087.36666002
503,3,801.3963101,14.1,0.15573793,0.075490973,0.080857413,0.075669088,0.069946417,3.176579952,3.356709399,3.19825291,3.156752842,3.615508575,3.891807077,2.974016667,64.40782309,34.5565782,1.035598706,0.30691484,0.330725206,0.362359954,1,2698928.56426443,1246589.7707269
505,3,270.7443694,7.566666667,0.1204007,0.036330085,0.045610996,0.041824861,0.021554399,3.780688903,3.810653033,3.044972945,3.15880783,3.801853046,3.998393574,3.114456563,76.28884919,23.71115081,0,0.258434755,0.348240279,0.393324966,1,2703169.19106395,1241347.95401206
506,3,324.5875255,9.233333333,0.209528754,0.057935031,0.0755816,0.059463986,0.038759506,3.628023829,3.734350528,3.092949329,3.176381462,3.795435742,3.824565281,3.39166207,52.33192376,45.96739597,1.700680272,0.207268493,0.331438581,0.461292926,1,2703153.9796695,1240998.02633524
507,3,1873.447971,8.7,0.152794566,0.05017949,0.057367666,0.052109748,0.041061055,3.522848447,3.606363109,3.106383057,3.257968751,3.726542756,3.759244755,3.063484064,64.55740504,26.49735441,8.945240552,0.280275398,0.309205606,0.410518995,1,2703336.30995379,1241725.65733018
512,3,288.865514,11.56666667,0.18844174,0.053828917,0.059870011,0.049969374,0.051647366,3.661726658,3.375318737,3.22180833,2.9983746,3.870071645,3.549430487,3.012396762,36.53611943,60.7032645,2.760616067,0.333000828,0.328549217,0.338449956,1,2686322.71139138,1244111.03762625
518,3,110.128599,22.65,0.262119508,0.085889479,0.107823248,0.069404955,0.0800225,3.349059384,3.254973681,3.117019186,3.226282362,3.20844254,3.142009548,2.632312042,23.69374217,62.38391456,13.92234327,0.343735777,0.25439009,0.401874133,1,2679996.71467885,1245374.72608494
520,3,208.650911,6.4,0.169260844,0.052626978,0.069234472,0.033773301,0.045055779,3.279014336,3.024801501,2.77268466,4.43387084,3.411678761,2.348818967,2.021681794,10.54700295,16.41403863,73.03895842,0.466890836,0.014591993,0.518517172,1,2679051.5420192,1253589.34804416
521,3,336.1378561,9.4,0.143388319,0.053434162,0.057116208,0.078229306,0.024956973,3.547445762,3.192033253,2.961641116,3.434637315,3.317189774,2.47530674,2.442282783,28.63467448,71.36532552,0,0.4064042,0.109716532,0.483879268,1,2679241.17400437,1254053.72289935
522,3,680.0773479,9.9,0.148895722,0.057309493,0.065854188,0.071290496,0.034783794,3.491683803,3.333647064,3.115282344,3.677390655,3.380521614,2.667700736,2.400314011,27.82416951,50.98013727,21.19569323,0.39825114,0.103371558,0.498377302,1,2679517.96211516,1254313.98377951
532,3,2571.994147,8.4,0.188992205,0.061288324,0.057363149,0.061721993,0.064779831,3.282086548,3.69432193,3.317082897,2.97138201,3.811317851,3.955882353,3.009851017,45.57045659,54.42954341,0,0.22928269,0.34707909,0.42363822,1,2679879.96983107,1249312.47191268
533,3,485.6202128,14.4,0.196277453,0.067923545,0.084612962,0.054787921,0.064369752,3.402689727,3.760401213,3.026034633,3.071578136,3.775639794,3.818918539,3.172227048,49.62408632,45.81412717,4.561786504,0.230291804,0.328072961,0.441635235,1,2680064.44760083,1249804.14821452
535,3,494.277868,18.56666667,0.223801834,0.07097638,0.083878987,0.047187834,0.081862318,3.228165229,3.198332079,3.130703798,2.975426827,3.313827001,3.683600931,2.788047968,48.35597199,44.486321,7.157707009,0.326407874,0.327347437,0.346244689,1,2679894.55456145,1245536.87893954
536,3,172.714692,6.15,0.108146949,0.060338763,0.082331981,0.068062554,0.030621753,3.56576993,3.079643753,3.165686482,4.127505605,3.704519328,2.519796858,2.273765969,32.72564514,22.52180076,44.7525541,0.431834462,0.174097625,0.394067913,1,2680737.50496593,1254093.26055907
547,3,170.0822802,13.9,0.189134818,0.07254143,0.070594789,0.07899283,0.068036672,3.444143829,3.736455372,3.198908445,3.147890271,3.33958395,3.77394351,2.994154784,60.68916842,39.31083158,0,0.29297628,0.327103906,0.379919815,1,2684891.1771469,1248944.59824217
550,3,158.6306904,5.9,0.114077492,0.042138752,0.070972731,0.022687799,0.032755727,3.646914104,3.335076487,3.597583848,2.453189392,3.112980769,2.609593077,2.435937091,79.36141528,20.63858472,0,0.27568063,0.172121063,0.552198307,1,2685454.47504575,1248640.27785229
552,3,149.2040541,13.15,0.244139791,0.063905041,0.055998085,0.073632544,0.062084495,3.23193337,3.439791883,3.271525699,3.188688585,3.526638091,3.612932436,3.02594797,27.43951628,72.56048372,0,0.285616762,0.362340379,0.352042858,1,2686683.96782877,1249806.13768799
553,3,425.9636494,13.9,0.20517471,0.083586174,0.091676377,0.091912964,0.067169181,3.304361179,3.644721606,3.208257891,3.239226616,3.613541478,3.89080561,3.033684999,46.85908342,52.39834232,0.742574257,0.27676396,0.303024029,0.420212011,1,2686614.2752235,1247684.17743646
554,3,602.7075613,19.3,0.264496301,0.093540083,0.084926536,0.102073956,0.093619757,2.5933354,2.588181826,2.41780354,2.931489172,3.401796477,2.811682916,2.250313848,21.85331817,76.64315056,1.503531262,0.380383502,0.158280114,0.461336385,1,2640127.38240717,1159179.55279309
555,3,531.6922545,15.7,0.222669615,0.075279177,0.099618979,0.06938043,0.056838122,3.168515957,3.462642731,3.043257331,3.228063134,3.60800177,3.62856648,2.82355024,49.9852306,45.86413382,4.150635579,0.281800752,0.284156099,0.434043148,1,2607974.71544197,1234583.35608199
562,3,456.6930757,13.4,0.201491459,0.071202964,0.089046495,0.062771294,0.060193844,3.367846515,3.641292476,3.29118698,3.447565933,3.171630941,3.571832317,2.716969106,53.45024924,32.76629394,13.78345683,0.31121909,0.26527122400000003,0.423509686,1,2688263.7740918,1247855.11907383
568,3,164.5400059,8.233333333,0.078358811,0.063033445,0.080177114,0.074942568,0.033980652,3.884694823,3.665074457,3.039578614,3.360932372,3.850268515,3.958437693,3.632295793,89.60459664,10.39540336,0,0.133078231,0.322536271,0.544385498,1,2685338.12226024,1245026.19371883
571,3,141.6518379,19.65,0.229389097,0.078429283,0.084440738,0.061507524,0.089339587,3.306427108,3.27357936,3.118288006,2.918404506,3.619842856,3.750305519,2.846222351,49.17003127,47.90361652,2.926352216,0.317550021,0.300183845,0.382266134,1,2680297.67051038,1245219.72068851
572,3,623.4178627,11.04285714,0.147073923,0.057848195,0.076975861,0.035881433,0.060687292,3.613238502,3.485751367,3.350011844,2.660409595,3.293376526,3.102484683,2.746185875,72.50635815,27.49364185,0,0.239442283,0.239111416,0.521446301,1,2685624.88747476,1248652.22521468
576,3,444.5031978,10.75714286,0.150626983,0.072493717,0.089578978,0.077070818,0.050831356,3.621383862,3.613504221,3.133640194,3.181954472,3.686095094,3.910679165,3.358010961,68.83167312,31.16832688,0,0.196916062,0.318924646,0.484159291,1,2685393.47344626,1245584.7509549
577,3,1305.704412,9.5,0.203893635,0.062779777,0.080393915,0.059351478,0.048593937,3.506507117,3.370725624,3.334252026,3.086097872,3.650683568,3.237870162,2.928238126,46.62878303,45.35766987,8.0135471,0.294562656,0.229008436,0.476428908,1,2682430.47988506,1244081.63079193
581,3,1752.551507,9.076470588,0.163592025,0.052621862,0.055164864,0.065922428,0.036778293,3.458627341,3.733115622,3.165139296,3.273208547,3.711080337,3.928832734,3.360080122,59.2646082,40.7353918,0,0.230706148,0.354131987,0.415161865,1,2701517.68539131,1233508.68668606
585,3,536.672817,21.04285714,0.236623589,0.085128092,0.090544656,0.079046478,0.085793142,3.059455817,2.680035506,3.239003583,2.649414536,3.448624776,2.58457693,2.31237512,37.3790504,45.44545444,17.17549516,0.34547021,0.143137006,0.511392785,1,2764510.17871561,1196033.31259259
589,3,343.1052094,11.65,0.163576573,0.057892588,0.067690449,0.059270949,0.046716365,3.394138203,3.702443893,3.102551685,3.176516489,3.714927103,3.717659702,3.002651338,65.28407803,34.71592197,0,0.282793413,0.300041796,0.417164791,1,2679807.17830504,1244337.99456216
590,3,469.7884651,12.65,0.176212391,0.068791816,0.076830121,0.062015059,0.067530267,2.878098559,2.443673726,2.908144606,2.864980305,3.557915448,2.739026007,2.445723698,61.37943126,36.84399414,1.776574598,0.406702355,0.214254244,0.379043401,1,2730790.94934934,1176287.14274134
591,3,1091.810874,15.1,0.209063357,0.070594288,0.093223476,0.060424514,0.058134872,3.030273463,2.592859163,2.716665057,2.58692599,3.718411714,3.159836045,2.529914854,28.71712376,70.06038235,1.222493888,0.348647066,0.316799806,0.334553128,1,2701502.18835687,1169866.82637421
594,3,225.1068371,15.65,0.237166781,0.072761643,0.08309321,0.061529053,0.073662667,3.279564829,3.449170317,3.045768289,2.875667357,3.79270276,3.885694548,2.971358741,42.4869561,57.5130439,0,0.29050601,0.333342815,0.376151175,1,2767248.83419844,1206414.76946885
3,1,420.5182671,-10.1,-0.004630554,-0.039980403,-0.052675261,-0.050483957,-0.016781991,-0.011061343,1.013705572,-0.418607601,0.404386561,0.17607271,0.603344901,0.499082644,-2.618717053,14.09524222,-11.47652517,-0.032339386,0.156385723,-0.124046338,1,2648147.73797298,1249279.18876517
5,1,576.1975385,-17.65,-0.115283212,-0.036279601,-0.037843463,-0.039751299,-0.03124404,0.122887288,0.523720472,-0.074448786,0.144309577,-0.075856904,0.467863361,0.059236492,46.10638716,-38.61068344,-7.495703718,-0.084731043,0.00398731,0.080743733,1,2658070.60715295,1266172.27132656
24,1,532.0474111,-15.1,-0.066888958,-0.037301167,-0.027090371,-0.041374526,-0.043438604,-0.037598107,0.102705162,-0.237949571,0.175760043,-0.153993274,0.450485585,-0.147133372,22.12901954,-22.57540161,0.446382073,-0.006729482,0.035870922,-0.02914144,1,2670290.51603263,1254374.29443429
31,1,409.4287008,-11.1,-0.146311652,-0.023715925,-0.046923056,-0.017551009,-0.00667371,0.084867735,0.61584769,-0.421553949,0.046875232,0.222437067,0.176579597,0.485145689,14.64428267,-14.64428267,0,-0.187881285,0.044418849,0.143462436,1,2664055.59590496,1272426.01393308
32,1,387.297038,-9.1,0.020027067,-0.020758534,0.009859831,-0.065430891,-0.006704541,-0.175969248,-0.324642845,-0.349450451,0.101953192,0.024546159,0.126444554,-0.162970122,-20.84866056,20.84866056,0,0.027051886,0.034242945,-0.061294831,1,2673206.76268331,1242878.87259277
33,1,325.9572543,-7.433333333,-0.192989676,-0.04038863,-0.058494312,-0.00710697,-0.045989886,0.538604826,1.811709111,0.631699502,-0.757847803,-0.331597196,1.854658136,0.933555322,23.66220388,9.53889146,-33.20109533,-0.309398598,0.229618542,0.079780056,1,2753182.80707657,1244280.65280417
34,1,288.0875776,2.4,0.066576808,-0.010788901,0.002375982,-0.027573115,-0.008405141,0.22284062600000001,1.214986005,0.160699051,-0.905553009,-0.165424985,1.357350091,0.656316123,19.48422664,27.53085416,-47.0150808,-0.23150043,0.191021239,0.040479191,1,2751590.59260141,1245204.84540628
35,1,611.9221267,-15.74285714,-0.111284887,-0.034955286,-0.029923208,-0.053563354,-0.021379297,0.217757527,0.904323293,0.267027248,0.207522712,0.236285517,1.045310522,0.450114869,41.63913775,-36.4718084,-5.167329347,-0.125840899,0.111692946,0.014147953,1,2751736.15377814,1239656.74559806
37,1,242.6836853,-9.7,-0.080431182,-0.039182917,-0.039507048,-0.049711053,-0.028330651,0.467208846,1.455759077,0.818202353,0.155360437,0.182119724,1.670365282,0.54916792,22.51964762,-13.20455736,-9.315090259,-0.235065948,0.151308525,0.083757423,1,2751949.17834947,1240021.47821836
38,1,286.0031977,-13.85,-0.056715576,-0.015284683,-0.00667651,-0.033170728,-0.00600681,0.31579786,0.19201488,0.11232036,0.076429819,0.02714619,0.302801699,0.116796375,9.739259588,-8.420789763,-1.318469825,-0.020461543,0.002830791,0.017630752,1,2737221.99280499,1248136.07297845
39,1,227.4307632,-10.35,-0.101616329,-0.024899734,-0.037688509,-0.025973794,-0.011036899,0.167570067,0.67071358,0.266367268,0.115897432,0.132590161,0.290376942,0.319023046,27.24706488,-27.24706488,0,-0.130072812,0.003145606,0.126927207,1,2737935.14036128,1250459.18481553
41,1,434.5366739,1.7,-0.052603407,-0.016025989,-0.019451905,-0.022188685,-0.006482196,0.531824985,0.486194794,-0.145152545,0.1819138,-0.38201471,0.88073016,0.570258969,32.24977202,-23.47537566,-8.774396353,-0.126035822,0.065277463,0.060758359,1,2609237.18778515,1144103.32065403
43,1,856.0505847,0.3,0.005666234,-0.021709681,-0.037581519,-0.013347713,-0.01419981,0.741972635,1.0832394890000001,0.145550597,-0.701654249,-0.004101085,1.321858183,0.635277935,49.41366049,10.49441713,-59.90807762,-0.227732702,0.093512181,0.134220521,1,2596551.60462157,1163988.19496985
44,1,2729.82277,-24.9,-0.050173921,-0.005173552,-0.008983276,-0.015569041,0.007008647,0.316029606,0.094259593,-0.504133257,-0.024774395,-0.107608704,-0.044969955,0.263860687,8.785334132,-19.93662299,11.15128886,0.015664787,0.019024328,-0.034689114,1,2643323.90518408,1180267.67806948
45,1,741.788201,-13.76666667,-0.097702322,-0.012456676,-0.00611773,-0.018837032,-0.01244317,0.262303082,1.162283471,-0.40927657,0.579765974,-0.003201325,1.209382641,0.52679791,31.54838003,-25.08020707,-6.46817296,-0.11071046,0.119851771,-0.009141311,1,2582005.74181235,1220996.7875156
52,1,224.0269484,-18.1,-0.127780017,-0.033889303,-0.033988224,-0.055724505,-0.011955181,0.260316469,0.349904604,0.088534211,0.097496069,0.245833696,0.235009117,0.149186229,49.21708515,-49.21708515,0,0.033226438,-8.16068e-4,-0.03241037,1,2614001.82881641,1235771.92228511
53,1,310.3243434,-5.7,-0.073473912,-0.007672415,-0.041538695,0.013699702,0.003891944,0.627889583,1.299807589,0.582570542,-0.408413069,-0.060102207,1.381652238,0.565825718,28.81186229,-16.21171546,-12.60014683,-0.22894248,0.161274835,0.067667645,1,2644499.30657221,1189905.72240126
54,1,145.220791,0.566666667,-0.032208398,-0.007898885,-0.020710811,0.00601601,-0.008512453,0.315392292,-0.62394004300000006,-0.960872876,0.135296926,-0.51624362,-1.496031115,0.093863942,-30.98922407,25.93871902,5.050505051,0.099925065,-0.097720034,-0.002205031,1,2675470.32668761,1175901.52995544
